timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1448960590979,1489,Suggest Request,200,OK,Thread-Gruppe 1-1,text,false,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Int,1489,0,0
1448960591038,1471,Suggest Request,200,OK,Thread-Gruppe 1-18,text,false,2265,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Aufgabensammlu,1471,0,0
1448960591042,1468,Suggest Request,200,OK,Thread-Gruppe 1-19,text,false,2265,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Aufgabensammlun,1468,0,0
1448960590981,1531,Suggest Request,200,OK,Thread-Gruppe 1-2,text,false,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Inte,1531,0,0
1448960591160,1741,Suggest Request,200,OK,Thread-Gruppe 1-52,text,false,1779,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Plurali,1741,0,0
1448960591074,1834,Suggest Request,200,OK,Thread-Gruppe 1-28,text,false,357,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Fock,1834,0,0
1448960591027,1881,Suggest Request,200,OK,Thread-Gruppe 1-15,text,false,2266,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Aufgabensam,1881,0,0
1448960591062,1848,Suggest Request,200,OK,Thread-Gruppe 1-25,text,false,2231,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Gustlof,1848,0,0
1448960591109,1804,Suggest Request,200,OK,Thread-Gruppe 1-38,text,false,2115,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Urolog,1804,0,0
1448960591145,1769,Suggest Request,200,OK,Thread-Gruppe 1-48,text,false,357,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Plu,1769,0,0
1448960591021,1893,Suggest Request,200,OK,Thread-Gruppe 1-13,text,false,2415,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Aufgabens,1893,0,0
1448960591122,1793,Suggest Request,200,OK,Thread-Gruppe 1-42,text,false,328,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Chem,1793,0,0
1448960591141,1776,Suggest Request,200,OK,Thread-Gruppe 1-47,text,false,298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Chemistry,1776,0,0
1448960591002,1915,Suggest Request,200,OK,Thread-Gruppe 1-8,text,false,298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Aufg,1915,0,0
1448960591045,1874,Suggest Request,200,OK,Thread-Gruppe 1-20,text,false,2266,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Aufgabensammlung,1874,0,0
1448960591034,1885,Suggest Request,200,OK,Thread-Gruppe 1-17,text,false,2266,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Aufgabensamml,1885,0,0
1448960591031,1890,Suggest Request,200,OK,Thread-Gruppe 1-16,text,false,2266,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Aufgabensamm,1890,0,0
1448960591059,1865,Suggest Request,200,OK,Thread-Gruppe 1-24,text,false,2405,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Gustlo,1865,0,0
1448960591080,1846,Suggest Request,200,OK,Thread-Gruppe 1-30,text,false,2727,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Focke-,1846,0,0
1448960591024,1903,Suggest Request,200,OK,Thread-Gruppe 1-14,text,false,2266,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Aufgabensa,1903,0,0
1448960591138,1789,Suggest Request,200,OK,Thread-Gruppe 1-46,text,false,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Chemistr,1789,0,0
1448960591090,1841,Suggest Request,200,OK,Thread-Gruppe 1-33,text,false,1837,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Focke-Wul,1841,0,0
1448960591016,1957,Suggest Request,200,OK,Thread-Gruppe 1-12,text,false,2510,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Aufgaben,1957,0,0
1448960591184,1791,Suggest Request,200,OK,Thread-Gruppe 1-59,text,false,298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Progr,1791,0,0
1448960591202,1775,Suggest Request,200,OK,Thread-Gruppe 1-64,text,false,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Somm,1775,0,0
1448960591215,1764,Suggest Request,200,OK,Thread-Gruppe 1-68,text,false,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Tow,1764,0,0
1448960591330,1651,Suggest Request,200,OK,Thread-Gruppe 1-100,text,false,298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Wachstumssc,1650,0,0
1448960591302,1681,Suggest Request,200,OK,Thread-Gruppe 1-92,text,false,357,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Wac,1681,0,0
1448960591206,1779,Suggest Request,200,OK,Thread-Gruppe 1-65,text,false,2395,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Somme,1779,0,0
1448960591308,1678,Suggest Request,200,OK,Thread-Gruppe 1-94,text,false,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Wachs,1678,0,0
1448960591284,1703,Suggest Request,200,OK,Thread-Gruppe 1-87,text,false,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Eisbl,1703,0,0
1448960591198,1790,Suggest Request,200,OK,Thread-Gruppe 1-63,text,false,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Som,1790,0,0
1448960591311,1677,Suggest Request,200,OK,Thread-Gruppe 1-95,text,false,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Wachst,1677,0,0
1448960591212,1777,Suggest Request,200,OK,Thread-Gruppe 1-67,text,false,264,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=die,1777,0,0
1448960591266,1724,Suggest Request,200,OK,Thread-Gruppe 1-82,text,false,2281,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Diaphragm,1724,0,0
1448960591218,1773,Suggest Request,200,OK,Thread-Gruppe 1-69,text,false,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Towe,1773,0,0
1448960591195,1800,Suggest Request,200,OK,Thread-Gruppe 1-62,text,false,2762,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Progress,1800,0,0
1448960591273,1731,Suggest Request,200,OK,Thread-Gruppe 1-84,text,false,2281,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Diaphragmen,1731,0,0
1448960590995,2011,Suggest Request,200,OK,Thread-Gruppe 1-6,text,false,328,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Internet,2011,0,0
1448960591305,1706,Suggest Request,200,OK,Thread-Gruppe 1-93,text,false,357,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Wach,1706,0,0
1448960591209,1805,Suggest Request,200,OK,Thread-Gruppe 1-66,text,false,2393,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Sommer,1805,0,0
1448960591241,1775,Suggest Request,200,OK,Thread-Gruppe 1-75,text,false,2758,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Adornos,1775,0,0
1448960591047,1971,Suggest Request,200,OK,Thread-Gruppe 1-21,text,false,357,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Gus,1971,0,0
1448960591192,1828,Suggest Request,200,OK,Thread-Gruppe 1-61,text,false,2762,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Progres,1828,0,0
1448960591320,1703,Suggest Request,200,OK,Thread-Gruppe 1-97,text,false,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Wachstum,1703,0,0
1448960591288,1736,Suggest Request,200,OK,Thread-Gruppe 1-88,text,false,1618,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Eisbla,1736,0,0
1448960591187,1839,Suggest Request,200,OK,Thread-Gruppe 1-60,text,false,2751,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Progre,1839,0,0
1448960591230,1796,Suggest Request,200,OK,Thread-Gruppe 1-72,text,false,357,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Ador,1796,0,0
1448960591170,1858,Suggest Request,200,OK,Thread-Gruppe 1-55,text,false,2160,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Pluralismu,1858,0,0
1448960591149,1879,Suggest Request,200,OK,Thread-Gruppe 1-49,text,false,299,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Plur,1879,0,0
1448960591326,1703,Suggest Request,200,OK,Thread-Gruppe 1-99,text,false,298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Wachstumss,1703,0,0
1448960591173,1857,Suggest Request,200,OK,Thread-Gruppe 1-56,text,false,2160,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Pluralismus,1857,0,0
1448960591065,1966,Suggest Request,200,OK,Thread-Gruppe 1-26,text,false,2231,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Gustloff,1966,0,0
1448960592472,563,Suggest Request,200,OK,Thread-Gruppe 1-1,text,true,298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Partiz,563,0,0
1448960591166,1871,Suggest Request,200,OK,Thread-Gruppe 1-54,text,false,2037,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Pluralism,1871,0,0
1448960591237,1803,Suggest Request,200,OK,Thread-Gruppe 1-74,text,false,2390,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Adorno,1803,0,0
1448960591234,1808,Suggest Request,200,OK,Thread-Gruppe 1-73,text,false,2404,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Adorn,1808,0,0
1448960591117,1927,Suggest Request,200,OK,Thread-Gruppe 1-40,text,false,2097,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Urologie,1927,0,0
1448960591262,1783,Suggest Request,200,OK,Thread-Gruppe 1-81,text,false,2281,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Diaphrag,1783,0,0
1448960590992,2056,Suggest Request,200,OK,Thread-Gruppe 1-5,text,false,298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Interne,2056,0,0
1448960591259,1790,Suggest Request,200,OK,Thread-Gruppe 1-80,text,false,2281,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Diaphra,1789,0,0
1448960591005,2049,Suggest Request,200,OK,Thread-Gruppe 1-9,text,false,298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Aufga,2049,0,0
1448960591245,1809,Suggest Request,200,OK,Thread-Gruppe 1-76,text,false,328,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Dia,1809,0,0
1448960591162,1892,Suggest Request,200,OK,Thread-Gruppe 1-53,text,false,2023,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Pluralis,1892,0,0
1448960591252,1805,Suggest Request,200,OK,Thread-Gruppe 1-78,text,false,357,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Diaph,1805,0,0
1448960591177,1882,Suggest Request,200,OK,Thread-Gruppe 1-57,text,false,328,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Pro,1882,0,0
1448960591294,1766,Suggest Request,200,OK,Thread-Gruppe 1-90,text,false,1773,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Eisblaue,1766,0,0
1448960590989,2071,Suggest Request,200,OK,Thread-Gruppe 1-4,text,false,357,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Intern,2071,0,0
1448960591152,1914,Suggest Request,200,OK,Thread-Gruppe 1-50,text,false,810,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Plura,1914,0,0
1448960591224,1843,Suggest Request,200,OK,Thread-Gruppe 1-70,text,false,2282,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Tower,1843,0,0
1448960591333,1736,Suggest Request,200,OK,Thread-Gruppe 1-101,text,false,298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Wachstumssch,1736,0,0
1448960591087,1986,Suggest Request,200,OK,Thread-Gruppe 1-32,text,false,2446,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Focke-Wu,1986,0,0
1448960591337,1736,Suggest Request,200,OK,Thread-Gruppe 1-102,text,false,298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Wachstumsschm,1736,0,0
1448960591084,1992,Suggest Request,200,OK,Thread-Gruppe 1-31,text,false,3240,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Focke-W,1992,0,0
1448960591055,2021,Suggest Request,200,OK,Thread-Gruppe 1-23,text,false,2605,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Gustl,2021,0,0
1448960591323,1753,Suggest Request,200,OK,Thread-Gruppe 1-98,text,false,298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Wachstums,1753,0,0
1448960591227,1850,Suggest Request,200,OK,Thread-Gruppe 1-71,text,false,357,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Ado,1850,0,0
1448960591256,1823,Suggest Request,200,OK,Thread-Gruppe 1-79,text,false,2392,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Diaphr,1823,0,0
1448960591051,2031,Suggest Request,200,OK,Thread-Gruppe 1-22,text,false,357,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Gust,2031,0,0
1448960591270,1812,Suggest Request,200,OK,Thread-Gruppe 1-83,text,false,2281,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Diaphragme,1812,0,0
1448960591181,1905,Suggest Request,200,OK,Thread-Gruppe 1-58,text,false,298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Prog,1905,0,0
1448960591291,1797,Suggest Request,200,OK,Thread-Gruppe 1-89,text,false,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Eisblau,1797,0,0
1448960591314,1775,Suggest Request,200,OK,Thread-Gruppe 1-96,text,false,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Wachstu,1775,0,0
1448960591248,1842,Suggest Request,200,OK,Thread-Gruppe 1-77,text,false,357,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Diap,1842,0,0
1448960591280,1812,Suggest Request,200,OK,Thread-Gruppe 1-86,text,false,357,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Eisb,1812,0,0
1448960591277,1815,Suggest Request,200,OK,Thread-Gruppe 1-85,text,false,298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Eis,1815,0,0
1448960591154,1943,Suggest Request,200,OK,Thread-Gruppe 1-51,text,false,810,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Plural,1943,0,0
1448960591068,2030,Suggest Request,200,OK,Thread-Gruppe 1-27,text,false,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Foc,2030,0,0
1448960591134,1965,Suggest Request,200,OK,Thread-Gruppe 1-45,text,false,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Chemist,1965,0,0
1448960591098,2002,Suggest Request,200,OK,Thread-Gruppe 1-35,text,false,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Uro,2002,0,0
1448960591013,2088,Suggest Request,200,OK,Thread-Gruppe 1-11,text,false,2510,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Aufgabe,2088,0,0
1448960591106,1996,Suggest Request,200,OK,Thread-Gruppe 1-37,text,false,2115,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Urolo,1996,0,0
1448960591077,2026,Suggest Request,200,OK,Thread-Gruppe 1-29,text,false,2727,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Focke,2026,0,0
1448960590999,2105,Suggest Request,200,OK,Thread-Gruppe 1-7,text,false,328,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Auf,2105,0,0
1448960591127,1979,Suggest Request,200,OK,Thread-Gruppe 1-43,text,false,328,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Chemi,1979,0,0
1448960591094,2013,Suggest Request,200,OK,Thread-Gruppe 1-34,text,false,1837,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Focke-Wulf,2013,0,0
1448960591298,1815,Suggest Request,200,OK,Thread-Gruppe 1-91,text,false,328,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=mit,1815,0,0
1448960591131,1984,Suggest Request,200,OK,Thread-Gruppe 1-44,text,false,357,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Chemis,1984,0,0
1448960591113,2005,Suggest Request,200,OK,Thread-Gruppe 1-39,text,false,2115,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Urologi,2005,0,0
1448960592902,217,Suggest Request,200,OK,Thread-Gruppe 1-52,text,true,2298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Partizipat,217,0,0
1448960591101,2019,Suggest Request,200,OK,Thread-Gruppe 1-36,text,false,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Urol,2019,0,0
1448960591010,2112,Suggest Request,200,OK,Thread-Gruppe 1-10,text,false,2510,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Aufgab,2112,0,0
1448960592915,208,Suggest Request,200,OK,Thread-Gruppe 1-38,text,true,328,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Geb,208,0,0
1448960592909,214,Suggest Request,200,OK,Thread-Gruppe 1-15,text,true,2302,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Partizipatio,214,0,0
1448960592916,219,Suggest Request,200,OK,Thread-Gruppe 1-13,text,true,1995,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Gebur,219,0,0
1448960592918,218,Suggest Request,200,OK,Thread-Gruppe 1-8,text,true,2779,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Geburtsh,218,0,0
1448960592511,626,Suggest Request,200,OK,Thread-Gruppe 1-18,text,true,298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Partizi,626,0,0
1448960591120,2020,Suggest Request,200,OK,Thread-Gruppe 1-41,text,false,328,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Che,2020,0,0
1448960592920,220,Suggest Request,200,OK,Thread-Gruppe 1-17,text,true,2512,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Geburtshil,220,0,0
1448960590984,2162,Suggest Request,200,OK,Thread-Gruppe 1-3,text,false,328,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Inter,2162,0,0
1448960592511,638,Suggest Request,200,OK,Thread-Gruppe 1-19,text,true,2298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Partizip,638,0,0
1448960592513,640,Suggest Request,200,OK,Thread-Gruppe 1-2,text,true,2298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Partizipa,640,0,0
1448960592912,243,Suggest Request,200,OK,Thread-Gruppe 1-25,text,true,2302,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Partizipation,243,0,0
1448960592974,183,Suggest Request,200,OK,Thread-Gruppe 1-12,text,true,357,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Falke,183,0,0
1448960592929,229,Suggest Request,200,OK,Thread-Gruppe 1-24,text,true,2246,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Geburtshilfe,229,0,0
1448960592909,250,Suggest Request,200,OK,Thread-Gruppe 1-28,text,true,2298,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Partizipati,250,0,0
1448960592930,230,Suggest Request,200,OK,Thread-Gruppe 1-14,text,true,357,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=%C3%83%C2%BCber,230,0,0
1448960592979,183,Suggest Request,200,OK,Thread-Gruppe 1-68,text,true,2689,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Falkenli,183,0,0
1448960592918,253,Suggest Request,200,OK,Thread-Gruppe 1-47,text,true,1852,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Geburts,253,0,0
1448960592989,198,Suggest Request,200,OK,Thread-Gruppe 1-67,text,true,357,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Vern,198,0,0
1448960592930,259,Suggest Request,200,OK,Thread-Gruppe 1-30,text,true,328,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=%C3%83%C2%BCbe,259,0,0
1448960592987,204,Suggest Request,200,OK,Thread-Gruppe 1-87,text,true,747,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Falkenlibelle,204,0,0
1448960592916,276,Suggest Request,200,OK,Thread-Gruppe 1-42,text,true,1995,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Geburt,276,0,0
1448960592984,210,Suggest Request,200,OK,Thread-Gruppe 1-92,text,true,1608,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Falkenlibe,209,0,0
1448960592988,207,Suggest Request,200,OK,Thread-Gruppe 1-63,text,true,747,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Falkenlibellen,207,0,0
1448960592988,210,Suggest Request,200,OK,Thread-Gruppe 1-95,text,true,328,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Ver,210,0,0
1448960592915,285,Suggest Request,200,OK,Thread-Gruppe 1-48,text,true,327,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Gebu,285,0,0
1448960592987,219,Suggest Request,200,OK,Thread-Gruppe 1-94,text,true,747,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Falkenlibell,219,0,0
1448960592977,235,Suggest Request,200,OK,Thread-Gruppe 1-64,text,true,2620,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Falkenl,235,0,0
1448960592931,286,Suggest Request,200,OK,Thread-Gruppe 1-46,text,true,357,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Fal,286,0,0
1448960592985,244,Suggest Request,200,OK,Thread-Gruppe 1-65,text,true,747,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Falkenlibel,244,0,0
1448960592975,259,Suggest Request,200,OK,Thread-Gruppe 1-59,text,true,2632,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Falken,259,0,0
1448960592981,390,Suggest Request,200,OK,Thread-Gruppe 1-100,text,true,1756,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Falkenlib,390,0,0
1448960592991,400,Suggest Request,200,OK,Thread-Gruppe 1-69,text,true,2120,300,300,http://10.100.246.233:20100/solr/vlx/approx?json.wrf=vlbsuggest._results&wt=json&query=Vernun,400,0,0
